from,to,action,p(s),frequency
34,5,9,0.0035587188612099642,1
34,5,3,0.010676156583629894,3
34,5,7,0.0071174377224199285,2
34,9,5,0.03202846975088968,9
34,9,6,0.05338078291814947,15
34,9,4,0.046263345195729534,13
34,34,9,0.298932384341637,84
34,34,3,0.17437722419928825,49
34,34,7,0.1601423487544484,45
34,160,3,0.0035587188612099642,1
34,71,10,0.0035587188612099642,1
34,6,9,0.017793594306049824,5
34,6,7,0.03558718861209965,10
34,6,3,0.021352313167259787,6
34,4,4,0.014234875444839857,4
34,4,5,0.0035587188612099642,1
34,69,9,0.0035587188612099642,1
34,69,7,0.014234875444839857,4
34,69,3,0.010676156583629894,3
34,373,1,0.010676156583629894,3
34,373,3,0.028469750889679714,8
34,8,9,0.0035587188612099642,1
34,159,7,0.0035587188612099642,1
34,46,6,0.0035587188612099642,1
34,491,7,0.0035587188612099642,1
34,167,7,0.0035587188612099642,1
34,167,9,0.0035587188612099642,1
34,143,8,0.0035587188612099642,1
34,43,8,0.0035587188612099642,1
34,12,6,0.0035587188612099642,1
34,178,7,0.0035587188612099642,1
34,432,9,0.0035587188612099642,1
35,35,1,1.0,12
36,19,6,0.08053691275167785,12
36,19,5,0.03355704697986577,5
36,19,4,0.08053691275167785,12
36,36,10,0.1610738255033557,24
36,36,2,0.174496644295302,26
36,36,8,0.24161073825503357,36
36,22,4,0.006711409395973154,1
36,22,6,0.013422818791946308,2
36,67,8,0.06711409395973154,10
36,67,2,0.03355704697986577,5
36,67,10,0.020134228187919462,3
36,278,2,0.006711409395973154,1
36,43,8,0.006711409395973154,1
36,242,8,0.013422818791946308,2
36,242,2,0.006711409395973154,1
36,234,8,0.006711409395973154,1
36,345,10,0.006711409395973154,1
36,133,10,0.006711409395973154,1
36,449,10,0.006711409395973154,1
36,519,2,0.006711409395973154,1
36,21,5,0.006711409395973154,1
36,9,4,0.006711409395973154,1
36,71,8,0.006711409395973154,1
37,37,10,0.21428571428571427,9
37,37,2,0.14285714285714285,6
37,37,8,0.35714285714285715,15
37,35,2,0.023809523809523808,1
37,107,10,0.023809523809523808,1
37,65,8,0.047619047619047616,2
37,314,8,0.047619047619047616,2
37,314,2,0.023809523809523808,1
37,4,6,0.023809523809523808,1
37,315,8,0.023809523809523808,1
37,246,2,0.023809523809523808,1
37,38,4,0.023809523809523808,1
37,38,6,0.023809523809523808,1
38,38,5,0.27848101265822783,22
38,38,4,0.21518987341772153,17
38,38,6,0.05063291139240506,4
38,37,10,0.012658227848101266,1
38,37,8,0.012658227848101266,1
38,20,6,0.0379746835443038,3
38,20,4,0.012658227848101266,1
38,53,4,0.012658227848101266,1
38,53,6,0.05063291139240506,4
38,53,5,0.02531645569620253,2
38,99,4,0.012658227848101266,1
38,2,6,0.0379746835443038,3
38,2,4,0.0379746835443038,3
38,2,5,0.02531645569620253,2
38,42,3,0.012658227848101266,1
38,42,7,0.02531645569620253,2
38,118,6,0.05063291139240506,4
38,54,4,0.012658227848101266,1
38,10,4,0.012658227848101266,1
38,100,4,0.012658227848101266,1
38,100,6,0.012658227848101266,1
38,104,6,0.012658227848101266,1
38,104,4,0.012658227848101266,1
38,4,6,0.012658227848101266,1
39,40,4,0.020202020202020204,4
39,40,5,0.03535353535353535,7
39,40,6,0.050505050505050504,10
39,39,5,0.14646464646464646,29
39,39,6,0.24242424242424243,48
39,39,4,0.22727272727272727,45
39,150,2,0.030303030303030304,6
39,19,4,0.005050505050505051,1
39,19,6,0.015151515151515152,3
39,12,6,0.005050505050505051,1
39,4,4,0.005050505050505051,1
39,4,5,0.005050505050505051,1
39,22,4,0.04040404040404041,8
39,22,5,0.010101010101010102,2
39,22,6,0.045454545454545456,9
39,311,3,0.005050505050505051,1
39,149,3,0.010101010101010102,2
39,149,9,0.005050505050505051,1
39,149,7,0.005050505050505051,1
39,165,6,0.005050505050505051,1
39,165,5,0.005050505050505051,1
39,92,5,0.005050505050505051,1
39,471,6,0.005050505050505051,1
39,489,4,0.005050505050505051,1
39,127,6,0.005050505050505051,1
39,67,10,0.010101010101010102,2
39,458,5,0.005050505050505051,1
39,136,6,0.005050505050505051,1
39,25,3,0.005050505050505051,1
39,242,2,0.005050505050505051,1
39,529,2,0.005050505050505051,1
39,528,6,0.010101010101010102,2
39,14,6,0.005050505050505051,1
39,14,4,0.005050505050505051,1
39,138,2,0.005050505050505051,1
40,40,4,0.1870967741935484,29
40,40,5,0.22580645161290322,35
40,40,6,0.2129032258064516,33
40,39,6,0.04516129032258064,7
40,39,4,0.03870967741935484,6
40,39,5,0.03870967741935484,6
40,22,4,0.0064516129032258064,1
40,22,6,0.0064516129032258064,1
40,22,5,0.01935483870967742,3
40,207,5,0.0064516129032258064,1
40,19,4,0.025806451612903226,4
40,19,6,0.01935483870967742,3
40,19,5,0.012903225806451613,2
40,12,6,0.01935483870967742,3
40,242,8,0.03225806451612903,5
40,242,2,0.0064516129032258064,1
40,242,10,0.0064516129032258064,1
40,149,9,0.0064516129032258064,1
40,149,7,0.012903225806451613,2
40,21,4,0.0064516129032258064,1
40,311,3,0.012903225806451613,2
40,311,7,0.012903225806451613,2
40,311,9,0.0064516129032258064,1
40,9,4,0.0064516129032258064,1
40,26,9,0.0064516129032258064,1
40,36,8,0.0064516129032258064,1
40,150,2,0.0064516129032258064,1
40,46,5,0.0064516129032258064,1
41,41,1,0.9259259259259259,25
41,8,7,0.037037037037037035,1
41,5,7,0.037037037037037035,1
42,42,9,0.17543859649122806,10
42,42,7,0.45614035087719296,26
42,42,3,0.05263157894736842,3
42,47,3,0.05263157894736842,3
42,6,7,0.03508771929824561,2
42,6,3,0.017543859649122806,1
42,8,7,0.05263157894736842,3
42,8,9,0.03508771929824561,2
42,214,7,0.017543859649122806,1
42,5,9,0.017543859649122806,1
42,159,7,0.017543859649122806,1
42,303,7,0.017543859649122806,1
42,7,7,0.017543859649122806,1
42,160,7,0.017543859649122806,1
42,53,6,0.017543859649122806,1
43,43,10,0.23487031700288186,163
43,43,8,0.2377521613832853,165
43,43,2,0.27521613832853026,191
43,4,4,0.05763688760806916,40
43,4,5,0.040345821325648415,28
43,4,6,0.04178674351585014,29
43,71,2,0.01585014409221902,11
43,71,8,0.011527377521613832,8
43,71,10,0.007204610951008645,5
43,113,8,0.001440922190201729,1
43,193,2,0.001440922190201729,1
43,9,4,0.004322766570605188,3
43,9,6,0.004322766570605188,3
43,223,10,0.004322766570605188,3
43,109,2,0.004322766570605188,3
43,109,10,0.004322766570605188,3
43,109,8,0.002881844380403458,2
43,20,4,0.001440922190201729,1
43,133,10,0.001440922190201729,1
43,133,2,0.001440922190201729,1
43,65,2,0.007204610951008645,5
43,65,10,0.005763688760806916,4
43,65,8,0.001440922190201729,1
43,6,3,0.002881844380403458,2
43,6,7,0.001440922190201729,1
43,177,8,0.001440922190201729,1
43,343,8,0.001440922190201729,1
43,148,2,0.001440922190201729,1
43,318,2,0.001440922190201729,1
43,138,8,0.004322766570605188,3
43,138,2,0.001440922190201729,1
43,14,5,0.002881844380403458,2
43,14,6,0.002881844380403458,2
43,130,8,0.001440922190201729,1
43,386,2,0.002881844380403458,2
43,106,2,0.001440922190201729,1
43,106,10,0.002881844380403458,2
43,328,10,0.001440922190201729,1
44,45,9,0.13043478260869565,3
44,101,5,0.13043478260869565,3
44,160,3,0.043478260869565216,1
44,160,7,0.043478260869565216,1
44,44,9,0.13043478260869565,3
44,44,3,0.043478260869565216,1
44,44,7,0.34782608695652173,8
44,2,5,0.043478260869565216,1
44,53,5,0.043478260869565216,1
44,430,7,0.043478260869565216,1
45,42,9,0.05128205128205128,2
45,45,9,0.41025641025641024,16
45,45,7,0.15384615384615385,6
45,45,3,0.07692307692307693,3
45,105,3,0.07692307692307693,3
45,105,1,0.05128205128205128,2
45,8,7,0.07692307692307693,3
45,103,7,0.02564102564102564,1
45,104,5,0.05128205128205128,2
45,357,7,0.02564102564102564,1
46,46,6,0.18181818181818182,2
46,46,5,0.2727272727272727,3
46,44,9,0.09090909090909091,1
46,49,5,0.09090909090909091,1
46,101,5,0.18181818181818182,2
46,101,6,0.09090909090909091,1
46,106,10,0.09090909090909091,1
47,47,1,0.85,17
47,42,7,0.05,1
47,218,1,0.1,2
48,48,1,0.8,24
48,7,7,0.03333333333333333,1
48,118,1,0.13333333333333333,4
48,2,4,0.03333333333333333,1
49,49,5,0.5769230769230769,15
49,49,6,0.038461538461538464,1
49,2,5,0.038461538461538464,1
49,103,9,0.07692307692307693,2
49,104,5,0.07692307692307693,2
49,104,4,0.038461538461538464,1
49,104,6,0.07692307692307693,2
49,420,6,0.07692307692307693,2
50,52,3,0.024390243902439025,1
50,52,7,0.04878048780487805,2
50,50,7,0.36585365853658536,15
50,50,3,0.21951219512195122,9
50,50,9,0.024390243902439025,1
50,29,3,0.04878048780487805,2
50,29,7,0.07317073170731707,3
50,250,7,0.024390243902439025,1
50,51,7,0.024390243902439025,1
50,124,5,0.024390243902439025,1
50,391,7,0.024390243902439025,1
50,5,3,0.024390243902439025,1
50,8,7,0.024390243902439025,1
50,25,7,0.024390243902439025,1
50,24,4,0.024390243902439025,1
51,25,7,0.2,2
51,51,7,0.3,3
51,51,3,0.1,1
51,50,7,0.2,2
51,50,9,0.1,1
51,87,6,0.1,1
52,51,3,0.024390243902439025,1
52,87,4,0.0975609756097561,4
52,52,3,0.17073170731707318,7
52,52,7,0.36585365853658536,15
52,198,3,0.024390243902439025,1
52,16,7,0.024390243902439025,1
52,21,4,0.04878048780487805,2
52,63,7,0.024390243902439025,1
52,176,3,0.04878048780487805,2
52,176,7,0.04878048780487805,2
52,50,9,0.024390243902439025,1
52,50,7,0.024390243902439025,1
52,25,7,0.024390243902439025,1
52,24,4,0.024390243902439025,1
52,221,7,0.024390243902439025,1
53,53,6,0.22588832487309646,89
53,53,5,0.28426395939086296,112
53,53,4,0.15736040609137056,62
53,38,6,0.005076142131979695,2
53,54,6,0.012690355329949238,5
53,54,4,0.007614213197969543,3
53,54,5,0.0025380710659898475,1
53,4,4,0.04314720812182741,17
53,4,5,0.04060913705583756,16
53,4,6,0.05583756345177665,22
53,9,5,0.012690355329949238,5
53,9,4,0.005076142131979695,2
53,9,6,0.0025380710659898475,1
53,100,6,0.01015228426395939,4
53,100,5,0.02030456852791878,8
53,100,4,0.0025380710659898475,1
53,89,6,0.0025380710659898475,1
53,109,8,0.005076142131979695,2
53,109,2,0.007614213197969543,3
53,109,10,0.02030456852791878,8
53,43,10,0.005076142131979695,2
53,43,8,0.0025380710659898475,1
53,43,2,0.0025380710659898475,1
53,71,10,0.0025380710659898475,1
53,443,6,0.02030456852791878,8
53,160,9,0.015228426395939087,6
53,160,3,0.005076142131979695,2
53,160,7,0.0025380710659898475,1
53,431,7,0.0025380710659898475,1
53,101,5,0.0025380710659898475,1
53,101,6,0.0025380710659898475,1
53,2,6,0.0025380710659898475,1
53,513,6,0.0025380710659898475,1
53,487,5,0.0025380710659898475,1
53,37,8,0.0025380710659898475,1
53,328,10,0.0025380710659898475,1
54,100,5,0.18181818181818182,2
54,100,4,0.09090909090909091,1
54,53,6,0.2727272727272727,3
54,53,5,0.18181818181818182,2
54,54,4,0.09090909090909091,1
54,160,7,0.09090909090909091,1
54,101,5,0.09090909090909091,1
55,55,3,0.3333333333333333,8
55,55,7,0.3333333333333333,8
55,55,9,0.041666666666666664,1
55,59,7,0.041666666666666664,1
55,59,3,0.041666666666666664,1
55,176,7,0.08333333333333333,2
55,176,9,0.041666666666666664,1
55,174,7,0.041666666666666664,1
55,63,7,0.041666666666666664,1
56,56,1,0.6666666666666666,2
56,60,4,0.3333333333333333,1
57,57,5,0.2727272727272727,6
57,57,6,0.09090909090909091,2
57,57,4,0.18181818181818182,4
57,56,6,0.045454545454545456,1
57,175,3,0.09090909090909091,2
57,175,7,0.13636363636363635,3
57,182,6,0.045454545454545456,1
57,213,2,0.045454545454545456,1
57,121,3,0.045454545454545456,1
57,123,4,0.045454545454545456,1
58,58,6,0.39473684210526316,60
58,58,5,0.28289473684210525,43
58,58,4,0.10526315789473684,16
58,64,5,0.013157894736842105,2
58,142,5,0.006578947368421052,1
58,142,6,0.013157894736842105,2
58,139,6,0.006578947368421052,1
58,139,4,0.006578947368421052,1
58,209,10,0.006578947368421052,1
58,141,5,0.019736842105263157,3
58,255,3,0.03289473684210526,5
58,255,7,0.006578947368421052,1
58,255,9,0.019736842105263157,3
58,34,7,0.006578947368421052,1
58,260,6,0.006578947368421052,1
58,442,5,0.013157894736842105,2
58,269,9,0.006578947368421052,1
58,441,8,0.013157894736842105,2
58,441,10,0.006578947368421052,1
58,53,5,0.006578947368421052,1
58,22,6,0.013157894736842105,2
58,25,3,0.006578947368421052,1
58,6,9,0.006578947368421052,1
59,63,7,1.0,2
60,61,7,0.25,1
60,61,9,0.25,1
60,352,2,0.25,1
60,60,6,0.25,1
61,61,7,0.2857142857142857,2
61,61,9,0.2857142857142857,2
61,62,9,0.14285714285714285,1
61,212,7,0.14285714285714285,1
61,403,3,0.14285714285714285,1
62,62,9,0.2222222222222222,2
62,55,9,0.1111111111111111,1
62,176,7,0.1111111111111111,1
62,176,3,0.1111111111111111,1
62,180,9,0.1111111111111111,1
62,180,7,0.1111111111111111,1
62,5,3,0.1111111111111111,1
62,8,3,0.1111111111111111,1
63,63,7,0.25405405405405407,47
63,63,9,0.12972972972972974,24
63,63,3,0.1945945945945946,36
63,19,4,0.07027027027027027,13
63,19,6,0.043243243243243246,8
63,19,5,0.021621621621621623,4
63,22,6,0.010810810810810811,2
63,22,4,0.016216216216216217,3
63,181,7,0.005405405405405406,1
63,181,9,0.010810810810810811,2
63,185,1,0.005405405405405406,1
63,176,3,0.010810810810810811,2
63,176,9,0.005405405405405406,1
63,176,7,0.016216216216216217,3
63,25,3,0.03783783783783784,7
63,25,7,0.04864864864864865,9
63,25,9,0.032432432432432434,6
63,36,2,0.005405405405405406,1
63,36,8,0.005405405405405406,1
63,34,7,0.010810810810810811,2
63,34,9,0.010810810810810811,2
63,34,3,0.010810810810810811,2
63,6,7,0.010810810810810811,2
63,70,7,0.005405405405405406,1
63,311,3,0.010810810810810811,2
63,311,9,0.005405405405405406,1
63,332,3,0.005405405405405406,1
63,438,3,0.005405405405405406,1
64,64,6,0.09523809523809523,2
64,64,5,0.6190476190476191,13
64,64,4,0.047619047619047616,1
64,57,5,0.047619047619047616,1
64,57,6,0.047619047619047616,1
64,480,6,0.09523809523809523,2
64,479,7,0.047619047619047616,1
65,65,8,0.34415584415584416,53
65,65,10,0.2012987012987013,31
65,65,2,0.13636363636363635,21
65,20,6,0.032467532467532464,5
65,20,5,0.012987012987012988,2
65,20,4,0.05844155844155844,9
65,43,8,0.045454545454545456,7
65,43,2,0.025974025974025976,4
65,133,10,0.012987012987012988,2
65,133,8,0.01948051948051948,3
65,133,2,0.006493506493506494,1
65,130,2,0.006493506493506494,1
65,10,6,0.006493506493506494,1
65,10,4,0.012987012987012988,2
65,148,8,0.01948051948051948,3
65,148,2,0.006493506493506494,1
65,314,8,0.006493506493506494,1
65,223,10,0.006493506493506494,1
65,385,2,0.01948051948051948,3
65,4,4,0.006493506493506494,1
65,109,8,0.006493506493506494,1
65,246,2,0.006493506493506494,1
66,66,10,0.1746031746031746,11
66,66,8,0.3492063492063492,22
66,66,2,0.1111111111111111,7
66,24,5,0.015873015873015872,1
66,24,4,0.06349206349206349,4
66,67,8,0.047619047619047616,3
66,67,10,0.031746031746031744,2
66,216,2,0.031746031746031744,2
66,216,8,0.015873015873015872,1
66,196,8,0.031746031746031744,2
66,196,2,0.015873015873015872,1
66,307,2,0.015873015873015872,1
66,22,4,0.015873015873015872,1
66,82,8,0.015873015873015872,1
66,215,8,0.015873015873015872,1
66,370,8,0.015873015873015872,1
66,97,2,0.015873015873015872,1
66,282,8,0.015873015873015872,1
67,22,5,0.02528735632183908,11
67,22,4,0.07816091954022988,34
67,22,6,0.052873563218390804,23
67,67,10,0.18160919540229886,79
67,67,2,0.2827586206896552,123
67,67,8,0.2160919540229885,94
67,66,2,0.0022988505747126436,1
67,66,8,0.004597701149425287,2
67,66,10,0.0022988505747126436,1
67,82,2,0.004597701149425287,2
67,82,8,0.011494252873563218,5
67,82,10,0.0022988505747126436,1
67,36,2,0.01839080459770115,8
67,36,8,0.009195402298850575,4
67,36,10,0.011494252873563218,5
67,19,6,0.004597701149425287,2
67,19,4,0.004597701149425287,2
67,19,5,0.0022988505747126436,1
67,4,5,0.0022988505747126436,1
67,43,2,0.020689655172413793,9
67,43,8,0.0022988505747126436,1
67,43,10,0.006896551724137931,3
67,216,8,0.0022988505747126436,1
67,39,5,0.0022988505747126436,1
67,97,2,0.0022988505747126436,1
67,370,8,0.0022988505747126436,1
67,71,2,0.0022988505747126436,1
67,71,8,0.0022988505747126436,1
67,409,8,0.004597701149425287,2
67,409,10,0.0022988505747126436,1
67,150,8,0.006896551724137931,3
67,150,2,0.006896551724137931,3
67,40,4,0.0022988505747126436,1
67,242,2,0.0022988505747126436,1
67,494,10,0.0022988505747126436,1
67,65,10,0.0022988505747126436,1
67,92,6,0.0022988505747126436,1
67,79,10,0.0022988505747126436,1
67,165,6,0.0022988505747126436,1
67,441,10,0.0022988505747126436,1
68,68,1,0.8947368421052632,17
68,68,3,0.05263157894736842,1
68,1,7,0.05263157894736842,1
69,69,9,0.2463768115942029,17
69,69,7,0.18840579710144928,13
69,69,3,0.08695652173913043,6
69,1,9,0.014492753623188406,1
69,140,7,0.014492753623188406,1
69,135,7,0.043478260869565216,3
69,135,3,0.014492753623188406,1
69,12,6,0.10144927536231885,7
69,12,4,0.043478260869565216,3
69,12,5,0.057971014492753624,4
69,178,3,0.028985507246376812,2
69,178,7,0.014492753623188406,1
69,178,9,0.014492753623188406,1
69,34,9,0.043478260869565216,3
69,143,2,0.014492753623188406,1
69,143,10,0.014492753623188406,1
69,353,8,0.014492753623188406,1
69,9,6,0.014492753623188406,1
69,9,4,0.014492753623188406,1
69,6,3,0.014492753623188406,1
70,25,9,0.02564102564102564,3
70,25,3,0.03418803418803419,4
70,25,7,0.05128205128205128,6
70,75,3,0.008547008547008548,1
70,17,4,0.008547008547008548,1
70,70,7,0.3162393162393162,37
70,70,3,0.24786324786324787,29
70,70,9,0.09401709401709402,11
70,220,7,0.008547008547008548,1
70,29,7,0.008547008547008548,1
70,4,4,0.008547008547008548,1
70,92,4,0.05128205128205128,6
70,92,6,0.017094017094017096,2
70,92,5,0.008547008547008548,1
70,219,3,0.008547008547008548,1
70,219,9,0.008547008547008548,1
70,219,7,0.008547008547008548,1
70,509,7,0.008547008547008548,1
70,510,3,0.008547008547008548,1
70,63,7,0.008547008547008548,1
70,332,7,0.008547008547008548,1
70,332,3,0.008547008547008548,1
70,532,3,0.008547008547008548,1
70,160,7,0.008547008547008548,1
70,160,3,0.008547008547008548,1
70,539,7,0.008547008547008548,1
70,22,4,0.008547008547008548,1
71,71,2,0.2389937106918239,76
71,71,8,0.21069182389937108,67
71,71,10,0.22955974842767296,73
71,4,5,0.009433962264150943,3
71,4,4,0.006289308176100629,2
71,4,6,0.0031446540880503146,1
71,9,4,0.05660377358490566,18
71,9,6,0.05660377358490566,18
71,9,5,0.03459119496855346,11
71,12,4,0.0031446540880503146,1
71,138,2,0.0031446540880503146,1
71,138,8,0.0031446540880503146,1
71,43,10,0.009433962264150943,3
71,43,2,0.02830188679245283,9
71,43,8,0.02830188679245283,9
71,143,8,0.009433962264150943,3
71,143,10,0.006289308176100629,2
71,203,2,0.015723270440251572,5
71,133,10,0.006289308176100629,2
71,187,2,0.0031446540880503146,1
71,177,8,0.0031446540880503146,1
71,177,2,0.0031446540880503146,1
71,324,8,0.006289308176100629,2
71,324,10,0.0031446540880503146,1
71,324,2,0.0031446540880503146,1
71,65,8,0.0031446540880503146,1
71,65,10,0.0031446540880503146,1
71,100,4,0.006289308176100629,2
71,109,10,0.0031446540880503146,1
71,84,5,0.0031446540880503146,1
72,81,5,0.25,1
72,72,6,0.25,1
72,72,5,0.25,1
72,111,10,0.25,1
73,76,6,0.1,1
73,73,3,0.2,2
73,73,9,0.4,4
73,73,7,0.1,1
73,253,3,0.1,1
73,92,4,0.1,1
74,74,6,0.19718309859154928,14
74,74,4,0.09859154929577464,7
74,74,5,0.352112676056338,25
74,43,2,0.014084507042253521,1
74,78,4,0.014084507042253521,1
74,78,6,0.056338028169014086,4
74,78,5,0.07042253521126761,5
74,147,5,0.014084507042253521,1
74,81,5,0.014084507042253521,1
74,9,4,0.014084507042253521,1
74,341,10,0.04225352112676056,3
74,341,2,0.014084507042253521,1
74,477,6,0.014084507042253521,1
74,428,9,0.014084507042253521,1
74,79,10,0.014084507042253521,1
74,425,6,0.014084507042253521,1
74,425,5,0.014084507042253521,1
74,455,2,0.014084507042253521,1
74,146,5,0.014084507042253521,1
75,78,6,0.125,3
75,78,5,0.041666666666666664,1
75,75,3,0.3333333333333333,8
75,75,9,0.20833333333333334,5
75,75,7,0.125,3
75,74,5,0.041666666666666664,1
75,428,3,0.041666666666666664,1
75,73,7,0.041666666666666664,1
75,147,5,0.041666666666666664,1
76,80,7,0.037037037037037035,1
76,72,6,0.07407407407407407,2
76,76,5,0.2962962962962963,8
76,76,6,0.18518518518518517,5
76,76,4,0.18518518518518517,5
76,110,1,0.07407407407407407,2
76,110,6,0.037037037037037035,1
76,108,8,0.037037037037037035,1
76,111,2,0.037037037037037035,1
76,78,5,0.037037037037037035,1
77,77,3,0.16129032258064516,5
77,77,7,0.3225806451612903,10
77,77,9,0.12903225806451613,4
77,70,7,0.0967741935483871,3
77,70,3,0.03225806451612903,1
77,25,7,0.0967741935483871,3
77,166,6,0.03225806451612903,1
77,29,7,0.03225806451612903,1
77,55,7,0.03225806451612903,1
77,332,3,0.03225806451612903,1
77,220,7,0.03225806451612903,1
78,78,6,0.3296296296296296,89
78,78,4,0.12962962962962962,35
78,78,5,0.35555555555555557,96
78,79,2,0.022222222222222223,6
78,79,10,0.040740740740740744,11
78,79,8,0.007407407407407408,2
78,74,4,0.007407407407407408,2
78,74,5,0.03333333333333333,9
78,74,6,0.011111111111111112,3
78,4,4,0.003703703703703704,1
78,4,5,0.003703703703703704,1
78,75,3,0.011111111111111112,3
78,75,9,0.003703703703703704,1
78,341,8,0.003703703703703704,1
78,341,10,0.003703703703703704,1
78,132,6,0.003703703703703704,1
78,439,5,0.003703703703703704,1
78,426,10,0.003703703703703704,1
78,147,5,0.003703703703703704,1
78,462,6,0.003703703703703704,1
78,458,5,0.007407407407407408,2
78,458,4,0.003703703703703704,1
78,253,9,0.003703703703703704,1
79,79,10,0.2912621359223301,30
79,79,2,0.1553398058252427,16
79,79,8,0.21359223300970873,22
79,67,10,0.019417475728155338,2
79,67,2,0.038834951456310676,4
79,145,10,0.009708737864077669,1
79,145,8,0.009708737864077669,1
79,395,2,0.019417475728155338,2
79,78,4,0.019417475728155338,2
79,426,2,0.019417475728155338,2
79,426,10,0.019417475728155338,2
79,459,8,0.009708737864077669,1
79,459,2,0.009708737864077669,1
79,459,10,0.009708737864077669,1
79,455,8,0.009708737864077669,1
79,341,10,0.04854368932038835,5
79,466,10,0.019417475728155338,2
79,106,8,0.009708737864077669,1
79,71,10,0.009708737864077669,1
79,43,10,0.02912621359223301,3
79,43,2,0.009708737864077669,1
79,43,8,0.019417475728155338,2
80,73,7,0.5,1
80,73,3,0.5,1
81,74,5,0.07692307692307693,1
81,81,6,0.23076923076923078,3
81,81,5,0.07692307692307693,1
81,81,4,0.3076923076923077,4
81,286,10,0.07692307692307693,1
81,10,4,0.07692307692307693,1
81,429,6,0.07692307692307693,1
81,132,6,0.07692307692307693,1
82,82,2,0.16091954022988506,14
82,82,8,0.3448275862068966,30
82,82,10,0.08045977011494253,7
82,76,4,0.011494252873563218,1
82,92,6,0.022988505747126436,2
82,92,4,0.06896551724137931,6
82,67,8,0.09195402298850575,8
82,67,2,0.022988505747126436,2
82,279,2,0.011494252873563218,1
82,109,8,0.022988505747126436,2
82,109,2,0.022988505747126436,2
82,348,8,0.011494252873563218,1
82,345,2,0.011494252873563218,1
82,345,10,0.011494252873563218,1
82,36,2,0.011494252873563218,1
82,22,4,0.022988505747126436,2
82,283,8,0.011494252873563218,1
82,53,4,0.011494252873563218,1
82,53,6,0.011494252873563218,1
82,531,1,0.011494252873563218,1
82,43,2,0.011494252873563218,1
82,43,8,0.011494252873563218,1
83,86,6,0.5,1
83,86,4,0.5,1
84,9,5,0.004201680672268907,1
84,9,6,0.012605042016806723,3
84,9,4,0.004201680672268907,1
84,84,6,0.15126050420168066,36
84,84,5,0.4411764705882353,105
84,84,4,0.11764705882352941,28
84,115,5,0.05042016806722689,12
84,115,6,0.029411764705882353,7
84,115,4,0.025210084033613446,6
84,163,5,0.02100840336134454,5
84,163,6,0.01680672268907563,4
84,164,6,0.029411764705882353,7
84,164,1,0.004201680672268907,1
84,167,9,0.029411764705882353,7
84,167,3,0.004201680672268907,1
84,86,5,0.008403361344537815,2
84,4,6,0.004201680672268907,1
84,319,6,0.004201680672268907,1
84,98,4,0.008403361344537815,2
84,157,8,0.004201680672268907,1
84,324,10,0.02100840336134454,5
84,324,8,0.004201680672268907,1
84,71,2,0.004201680672268907,1
85,88,6,0.008064516129032258,1
85,92,6,0.07258064516129033,9
85,92,4,0.024193548387096774,3
85,92,5,0.04032258064516129,5
85,19,6,0.03225806451612903,4
85,19,5,0.03225806451612903,4
85,19,4,0.04032258064516129,5
85,85,5,0.1935483870967742,24
85,85,6,0.1774193548387097,22
85,85,4,0.14516129032258066,18
85,166,6,0.008064516129032258,1
85,166,5,0.008064516129032258,1
85,9,4,0.008064516129032258,1
85,9,5,0.008064516129032258,1
85,345,10,0.008064516129032258,1
85,100,4,0.024193548387096774,3
85,100,5,0.024193548387096774,3
85,100,6,0.016129032258064516,2
85,332,9,0.008064516129032258,1
85,332,3,0.008064516129032258,1
85,437,5,0.008064516129032258,1
85,53,4,0.016129032258064516,2
85,53,5,0.016129032258064516,2
85,53,6,0.016129032258064516,2
85,22,5,0.008064516129032258,1
85,22,6,0.008064516129032258,1
85,186,5,0.008064516129032258,1
85,186,6,0.008064516129032258,1
85,91,4,0.008064516129032258,1
85,520,2,0.008064516129032258,1
85,425,4,0.008064516129032258,1
86,83,5,0.007042253521126761,1
86,83,4,0.007042253521126761,1
86,84,6,0.007042253521126761,1
86,84,4,0.007042253521126761,1
86,84,5,0.02112676056338028,3
86,86,4,0.06338028169014084,9
86,86,5,0.4154929577464789,59
86,86,6,0.11971830985915492,17
86,98,4,0.014084507042253521,2
86,98,6,0.035211267605633804,5
86,98,5,0.09859154929577464,14
86,113,10,0.02112676056338028,3
86,4,6,0.04225352112676056,6
86,4,5,0.014084507042253521,2
86,4,4,0.028169014084507043,4
86,173,4,0.007042253521126761,1
86,162,5,0.028169014084507043,4
86,158,1,0.007042253521126761,1
86,158,6,0.007042253521126761,1
86,53,4,0.007042253521126761,1
86,163,5,0.007042253521126761,1
86,223,10,0.007042253521126761,1
86,9,5,0.007042253521126761,1
86,116,9,0.02112676056338028,3
87,87,6,0.13953488372093023,12
87,87,4,0.313953488372093,27
87,87,5,0.03488372093023256,3
87,21,5,0.023255813953488372,2
87,21,4,0.12790697674418605,11
87,21,6,0.011627906976744186,1
87,124,4,0.05813953488372093,5
87,124,6,0.046511627906976744,4
87,124,5,0.011627906976744186,1
87,19,6,0.023255813953488372,2
87,19,4,0.023255813953488372,2
87,115,4,0.03488372093023256,3
87,98,4,0.011627906976744186,1
87,24,4,0.03488372093023256,3
87,24,5,0.011627906976744186,1
87,24,6,0.011627906976744186,1
87,52,7,0.03488372093023256,3
87,10,4,0.011627906976744186,1
87,22,6,0.011627906976744186,1
87,210,6,0.011627906976744186,1
87,36,2,0.011627906976744186,1
