from,to,action,p(s),frequency
81,541,6,0.05,2
81,33,5,0.025,1
81,1094,5,0.025,1
81,41,5,0.025,1
81,41,6,0.025,1
81,983,8,0.025,1
81,983,10,0.025,1
82,81,4,0.04411764705882353,3
82,81,6,0.014705882352941176,1
82,81,5,0.014705882352941176,1
82,82,6,0.14705882352941177,10
82,82,4,0.17647058823529413,12
82,82,5,0.10294117647058823,7
82,308,2,0.014705882352941176,1
82,32,4,0.014705882352941176,1
82,32,6,0.029411764705882353,2
82,84,6,0.10294117647058823,7
82,84,4,0.10294117647058823,7
82,84,5,0.058823529411764705,4
82,42,4,0.014705882352941176,1
82,42,6,0.014705882352941176,1
82,310,3,0.014705882352941176,1
82,33,5,0.014705882352941176,1
82,33,4,0.014705882352941176,1
82,609,5,0.014705882352941176,1
82,83,6,0.029411764705882353,2
82,1474,5,0.014705882352941176,1
82,309,10,0.014705882352941176,1
82,744,2,0.014705882352941176,1
82,1092,2,0.014705882352941176,1
83,83,6,0.13559322033898305,8
83,83,4,0.1694915254237288,10
83,83,5,0.3220338983050847,19
83,84,6,0.03389830508474576,2
83,84,4,0.03389830508474576,2
83,42,4,0.01694915254237288,1
83,42,6,0.01694915254237288,1
83,42,5,0.01694915254237288,1
83,497,6,0.03389830508474576,2
83,40,4,0.01694915254237288,1
83,819,3,0.03389830508474576,2
83,819,9,0.01694915254237288,1
83,819,7,0.01694915254237288,1
83,31,4,0.01694915254237288,1
83,1094,6,0.01694915254237288,1
83,81,6,0.01694915254237288,1
83,1455,5,0.01694915254237288,1
83,876,5,0.03389830508474576,2
83,1092,8,0.01694915254237288,1
83,41,4,0.01694915254237288,1
84,83,4,0.013157894736842105,1
84,83,5,0.039473684210526314,3
84,83,6,0.039473684210526314,3
84,84,5,0.039473684210526314,3
84,84,4,0.21052631578947367,16
84,84,6,0.19736842105263158,15
84,497,6,0.013157894736842105,1
84,53,4,0.013157894736842105,1
84,53,5,0.013157894736842105,1
84,819,3,0.013157894736842105,1
84,42,4,0.013157894736842105,1
84,42,6,0.039473684210526314,3
84,876,6,0.013157894736842105,1
84,876,5,0.013157894736842105,1
84,78,6,0.039473684210526314,3
84,78,4,0.013157894736842105,1
84,498,5,0.013157894736842105,1
84,498,4,0.013157894736842105,1
84,498,6,0.02631578947368421,2
84,41,6,0.013157894736842105,1
84,1408,6,0.013157894736842105,1
84,1458,4,0.013157894736842105,1
84,259,6,0.013157894736842105,1
84,744,2,0.039473684210526314,3
84,1094,5,0.013157894736842105,1
84,359,5,0.013157894736842105,1
84,681,5,0.013157894736842105,1
84,58,3,0.013157894736842105,1
84,1687,6,0.013157894736842105,1
84,754,6,0.013157894736842105,1
84,754,4,0.013157894736842105,1
84,1518,2,0.013157894736842105,1
84,1663,6,0.013157894736842105,1
84,820,7,0.013157894736842105,1
85,47,4,0.25,1
85,104,3,0.25,1
85,503,9,0.25,1
85,575,4,0.25,1
86,86,9,0.6666666666666666,4
86,86,3,0.16666666666666666,1
86,87,3,0.16666666666666666,1
87,93,1,1.0,1
88,91,9,0.012048192771084338,1
88,53,4,0.012048192771084338,1
88,13,4,0.024096385542168676,2
88,13,6,0.060240963855421686,5
88,13,5,0.012048192771084338,1
88,341,9,0.024096385542168676,2
88,100,9,0.012048192771084338,1
88,88,9,0.25301204819277107,21
88,88,3,0.1686746987951807,14
88,88,7,0.20481927710843373,17
88,7,9,0.04819277108433735,4
88,7,3,0.08433734939759036,7
88,7,7,0.012048192771084338,1
88,85,9,0.024096385542168676,2
88,401,9,0.024096385542168676,2
88,401,7,0.012048192771084338,1
88,340,7,0.012048192771084338,1
89,89,1,0.8571428571428571,6
89,85,7,0.14285714285714285,1
90,92,9,0.05555555555555555,1
90,90,3,0.3333333333333333,6
90,90,9,0.2222222222222222,4
90,90,7,0.05555555555555555,1
90,530,6,0.1111111111111111,2
90,530,5,0.05555555555555555,1
90,530,4,0.1111111111111111,2
90,1002,1,0.05555555555555555,1
91,90,9,1.0,1
92,92,9,0.4,2
92,92,3,0.2,1
92,86,9,0.2,1
92,595,6,0.2,1
93,93,1,0.75,3
93,89,1,0.25,1
94,97,5,0.016129032258064516,2
94,97,4,0.04838709677419355,6
94,97,6,0.008064516129032258,1
94,94,4,0.1532258064516129,19
94,94,6,0.1774193548387097,22
94,94,5,0.06451612903225806,8
94,49,6,0.04032258064516129,5
94,49,4,0.04032258064516129,5
94,78,5,0.016129032258064516,2
94,78,6,0.08870967741935484,11
94,78,4,0.016129032258064516,2
94,34,6,0.008064516129032258,1
94,76,6,0.03225806451612903,4
94,96,6,0.008064516129032258,1
94,96,5,0.008064516129032258,1
94,694,6,0.008064516129032258,1
94,38,6,0.03225806451612903,4
94,38,4,0.03225806451612903,4
94,38,5,0.008064516129032258,1
94,710,5,0.008064516129032258,1
94,45,4,0.008064516129032258,1
94,440,4,0.016129032258064516,2
94,413,4,0.03225806451612903,4
94,413,6,0.008064516129032258,1
94,359,4,0.008064516129032258,1
94,48,4,0.008064516129032258,1
94,485,7,0.008064516129032258,1
94,696,6,0.008064516129032258,1
94,528,7,0.008064516129032258,1
94,412,4,0.008064516129032258,1
94,59,3,0.016129032258064516,2
94,836,9,0.008064516129032258,1
94,1632,4,0.008064516129032258,1
94,171,2,0.008064516129032258,1
94,171,10,0.008064516129032258,1
94,491,6,0.008064516129032258,1
94,174,4,0.008064516129032258,1
94,159,8,0.008064516129032258,1
95,41,4,0.06666666666666667,1
95,40,6,0.2,3
95,40,5,0.13333333333333333,2
95,35,4,0.06666666666666667,1
95,37,6,0.06666666666666667,1
95,32,5,0.06666666666666667,1
95,32,6,0.06666666666666667,1
95,32,4,0.06666666666666667,1
95,95,6,0.06666666666666667,1
95,95,4,0.06666666666666667,1
95,376,5,0.06666666666666667,1
95,1727,8,0.06666666666666667,1
96,95,6,0.1875,6
96,95,4,0.03125,1
96,95,5,0.03125,1
96,96,6,0.1875,6
96,96,4,0.15625,5
96,376,4,0.03125,1
96,48,4,0.09375,3
96,48,6,0.09375,3
96,38,4,0.0625,2
96,38,5,0.0625,2
96,49,4,0.0625,2
97,38,6,0.02857142857142857,3
97,38,4,0.009523809523809525,1
97,97,6,0.2,21
97,97,5,0.05714285714285714,6
97,97,4,0.14285714285714285,15
97,49,5,0.009523809523809525,1
97,49,4,0.01904761904761905,2
97,49,6,0.009523809523809525,1
97,48,5,0.009523809523809525,1
97,48,6,0.02857142857142857,3
97,48,4,0.05714285714285714,6
97,76,6,0.06666666666666667,7
97,76,4,0.047619047619047616,5
97,174,4,0.01904761904761905,2
97,440,6,0.009523809523809525,1
97,96,4,0.02857142857142857,3
97,96,5,0.009523809523809525,1
97,96,6,0.0380952380952381,4
97,281,4,0.01904761904761905,2
97,94,6,0.01904761904761905,2
97,94,4,0.047619047619047616,5
97,757,8,0.009523809523809525,1
97,41,6,0.01904761904761905,2
97,860,6,0.009523809523809525,1
97,838,4,0.009523809523809525,1
97,34,6,0.009523809523809525,1
97,34,5,0.009523809523809525,1
97,413,4,0.01904761904761905,2
97,366,4,0.009523809523809525,1
97,366,6,0.009523809523809525,1
97,1039,4,0.009523809523809525,1
97,710,6,0.009523809523809525,1
98,105,7,0.25,1
98,98,1,0.5,2
98,936,1,0.25,1
99,6,5,0.07936507936507936,5
99,6,4,0.047619047619047616,3
99,6,6,0.047619047619047616,3
99,5,4,0.015873015873015872,1
99,592,8,0.015873015873015872,1
99,592,10,0.015873015873015872,1
99,99,10,0.25396825396825395,16
99,99,8,0.15873015873015872,10
99,99,2,0.14285714285714285,9
99,579,8,0.09523809523809523,6
99,579,10,0.047619047619047616,3
99,579,2,0.015873015873015872,1
99,514,8,0.015873015873015872,1
99,540,10,0.015873015873015872,1
99,13,5,0.015873015873015872,1
99,395,2,0.015873015873015872,1
100,103,9,0.11764705882352941,2
100,215,5,0.11764705882352941,2
100,341,3,0.058823529411764705,1
100,100,9,0.058823529411764705,1
100,100,7,0.4117647058823529,7
100,504,9,0.058823529411764705,1
100,828,5,0.058823529411764705,1
100,625,7,0.058823529411764705,1
100,1647,7,0.058823529411764705,1
101,98,1,1.0,2
102,102,6,0.2,1
102,100,9,0.2,1
102,215,5,0.4,2
102,209,10,0.2,1
103,104,9,0.05714285714285714,2
103,103,9,0.4,14
103,103,7,0.17142857142857143,6
103,103,3,0.08571428571428572,3
103,213,3,0.08571428571428572,3
103,213,1,0.05714285714285714,2
103,85,7,0.02857142857142857,1
103,4,7,0.05714285714285714,2
103,372,5,0.02857142857142857,1
103,954,7,0.02857142857142857,1
104,104,9,0.20833333333333334,5
104,104,7,0.4166666666666667,10
104,104,3,0.08333333333333333,2
104,105,9,0.041666666666666664,1
104,105,7,0.08333333333333333,2
104,612,7,0.041666666666666664,1
104,794,7,0.041666666666666664,1
104,625,7,0.041666666666666664,1
104,1206,3,0.041666666666666664,1
105,105,9,0.10344827586206896,3
105,105,7,0.41379310344827586,12
105,105,3,0.034482758620689655,1
105,101,3,0.06896551724137931,2
105,7,7,0.06896551724137931,2
105,7,3,0.034482758620689655,1
105,4,7,0.06896551724137931,2
105,4,9,0.06896551724137931,2
105,877,7,0.034482758620689655,1
105,17,7,0.034482758620689655,1
105,139,7,0.034482758620689655,1
105,388,6,0.034482758620689655,1
106,106,10,0.19172932330827067,51
106,106,8,0.2518796992481203,67
106,106,2,0.20300751879699247,54
106,19,4,0.07894736842105263,21
106,19,6,0.05639097744360902,15
106,19,5,0.03383458646616541,9
106,6,5,0.015037593984962405,4
106,99,2,0.018796992481203006,5
106,99,8,0.022556390977443608,6
106,99,10,0.007518796992481203,2
106,692,10,0.007518796992481203,2
106,716,2,0.007518796992481203,2
106,716,8,0.0037593984962406013,1
106,716,10,0.0037593984962406013,1
106,154,10,0.007518796992481203,2
106,154,2,0.0037593984962406013,1
106,154,8,0.022556390977443608,6
106,272,10,0.0037593984962406013,1
106,579,2,0.007518796992481203,2
106,579,10,0.0037593984962406013,1
106,592,2,0.0037593984962406013,1
106,16,3,0.007518796992481203,2
106,27,5,0.007518796992481203,2
106,1171,2,0.0037593984962406013,1
106,292,8,0.0037593984962406013,1
106,292,2,0.0037593984962406013,1
106,1479,10,0.0037593984962406013,1
106,1399,10,0.0037593984962406013,1
106,30,6,0.0037593984962406013,1
106,5,4,0.0037593984962406013,1
106,301,10,0.0037593984962406013,1
107,107,5,0.5,1
107,115,5,0.5,1
108,111,1,1.0,1
109,114,7,1.0,1
110,110,6,0.3333333333333333,1
110,110,5,0.3333333333333333,1
110,107,5,0.3333333333333333,1
111,111,1,0.6666666666666666,4
111,109,7,0.16666666666666666,1
111,931,1,0.16666666666666666,1
112,110,6,0.05,1
112,112,6,0.35,7
112,112,5,0.25,5
112,112,4,0.05,1
112,5,4,0.05,1
112,5,5,0.05,1
112,846,6,0.05,1
112,1052,6,0.05,1
112,31,5,0.05,1
112,530,6,0.05,1
113,108,6,0.3333333333333333,1
113,113,5,0.3333333333333333,1
113,394,5,0.3333333333333333,1
114,114,7,0.5454545454545454,6
114,114,9,0.09090909090909091,1
114,114,3,0.09090909090909091,1
114,518,3,0.09090909090909091,1
114,104,9,0.09090909090909091,1
114,17,9,0.09090909090909091,1
115,115,5,0.75,3
115,113,5,0.25,1
116,208,4,0.1,1
116,208,5,0.1,1
116,119,6,0.2,2
116,119,5,0.2,2
116,116,4,0.1,1
116,625,7,0.1,1
116,388,6,0.1,1
116,989,5,0.1,1
117,117,4,0.17391304347826086,4
117,117,5,0.5217391304347826,12
117,47,6,0.043478260869565216,1
117,75,4,0.043478260869565216,1
117,313,5,0.043478260869565216,1
117,372,6,0.043478260869565216,1
117,912,6,0.08695652173913043,2
117,69,8,0.043478260869565216,1
118,120,6,0.08333333333333333,2
118,120,5,0.25,6
118,120,4,0.041666666666666664,1
118,118,5,0.2916666666666667,7
118,118,6,0.041666666666666664,1
118,1020,10,0.125,3
118,1524,10,0.041666666666666664,1
118,1524,2,0.041666666666666664,1
118,579,2,0.041666666666666664,1
118,1761,6,0.041666666666666664,1
119,119,6,0.24423963133640553,53
119,119,5,0.16129032258064516,35
119,119,4,0.16589861751152074,36
119,116,6,0.018433179723502304,4
119,116,4,0.013824884792626729,3
119,116,5,0.004608294930875576,1
119,348,6,0.004608294930875576,1
119,348,5,0.004608294930875576,1
119,53,4,0.027649769585253458,6
119,53,6,0.06451612903225806,14
119,53,5,0.03686635944700461,8
119,388,6,0.009216589861751152,2
119,388,4,0.009216589861751152,2
119,19,4,0.04608294930875576,10
119,19,5,0.03225806451612903,7
119,19,6,0.02304147465437788,5
119,31,5,0.009216589861751152,2
119,208,6,0.009216589861751152,2
119,208,5,0.013824884792626729,3
119,183,6,0.004608294930875576,1
119,219,8,0.004608294930875576,1
119,75,6,0.004608294930875576,1
119,151,10,0.009216589861751152,2
119,637,10,0.004608294930875576,1
119,30,4,0.009216589861751152,2
119,30,5,0.004608294930875576,1
119,350,6,0.004608294930875576,1
119,1226,7,0.004608294930875576,1
119,989,5,0.004608294930875576,1
119,989,6,0.004608294930875576,1
119,639,6,0.004608294930875576,1
119,625,9,0.009216589861751152,2
119,625,3,0.004608294930875576,1
119,1466,6,0.004608294930875576,1
119,14,6,0.004608294930875576,1
119,1446,5,0.004608294930875576,1
119,221,8,0.004608294930875576,1
119,1303,4,0.004608294930875576,1
120,117,6,0.008771929824561403,1
120,120,5,0.39473684210526316,45
120,120,6,0.18421052631578946,21
120,120,4,0.09649122807017543,11
120,1020,2,0.017543859649122806,2
120,1020,10,0.017543859649122806,2
120,119,4,0.043859649122807015,5
120,119,6,0.03508771929824561,4
120,119,5,0.05263157894736842,6
120,225,5,0.03508771929824561,4
120,1287,6,0.05263157894736842,6
120,341,9,0.03508771929824561,4
120,341,3,0.008771929824561403,1
120,1035,10,0.008771929824561403,1
120,208,4,0.008771929824561403,1
121,123,3,0.04,1
121,121,3,0.2,5
121,121,7,0.32,8
121,444,3,0.04,1
121,487,7,0.04,1
121,97,4,0.08,2
121,590,7,0.04,1
121,485,3,0.08,2
121,485,7,0.04,1
121,51,7,0.04,1
121,122,7,0.04,1
121,526,7,0.04,1
122,121,3,0.05263157894736842,1
122,121,7,0.10526315789473684,2
122,122,7,0.21052631578947367,4
122,122,3,0.21052631578947367,4
122,122,9,0.05263157894736842,1
122,599,7,0.05263157894736842,1
122,59,7,0.05263157894736842,1
122,59,3,0.05263157894736842,1
122,123,7,0.05263157894736842,1
122,1065,7,0.05263157894736842,1
122,51,7,0.05263157894736842,1
122,1635,3,0.05263157894736842,1
123,51,7,0.25,1
123,524,7,0.25,1
123,122,9,0.25,1
123,122,7,0.25,1
124,133,1,1.0,1
125,125,6,0.09523809523809523,2
125,125,5,0.6190476190476191,13
125,125,4,0.047619047619047616,1
125,131,5,0.047619047619047616,1
125,131,6,0.047619047619047616,1
125,1424,6,0.09523809523809523,2
125,1425,7,0.047619047619047616,1
126,126,3,0.36363636363636365,8
126,126,7,0.3181818181818182,7
126,126,9,0.045454545454545456,1
126,127,7,0.045454545454545456,1
126,127,3,0.045454545454545456,1
126,390,7,0.09090909090909091,2
126,390,9,0.045454545454545456,1
126,134,7,0.045454545454545456,1
127,134,7,1.0,2
128,128,6,0.34146341463414637,14
128,128,5,0.24390243902439024,10
128,128,4,0.07317073170731707,3
128,125,5,0.024390243902439025,1
128,287,5,0.024390243902439025,1
128,287,6,0.024390243902439025,1
128,294,5,0.07317073170731707,3
128,294,6,0.0975609756097561,4
128,986,3,0.024390243902439025,1
128,1238,5,0.024390243902439025,1
128,1253,5,0.024390243902439025,1
128,1732,8,0.024390243902439025,1
129,132,7,0.5,1
129,935,2,0.5,1
130,130,9,0.14285714285714285,1
130,126,9,0.14285714285714285,1
130,485,7,0.14285714285714285,1
130,485,3,0.14285714285714285,1
130,407,7,0.14285714285714285,1
130,3,3,0.14285714285714285,1
130,4,3,0.14285714285714285,1
131,131,5,0.2727272727272727,6
131,131,6,0.09090909090909091,2
131,131,4,0.18181818181818182,4
131,124,6,0.045454545454545456,1
131,393,3,0.09090909090909091,2
131,393,7,0.13636363636363635,3
131,403,6,0.045454545454545456,1
131,493,2,0.045454545454545456,1
131,247,3,0.045454545454545456,1
131,479,4,0.045454545454545456,1
132,132,7,0.5,2
132,130,9,0.25,1
132,496,7,0.25,1
133,133,1,0.5,1
133,129,4,0.5,1
134,134,7,0.2553191489361702,12
134,134,9,0.06382978723404255,3
134,134,3,0.10638297872340426,5
134,41,4,0.02127659574468085,1
134,49,6,0.02127659574468085,1
134,49,4,0.06382978723404255,3
134,406,7,0.10638297872340426,5
134,406,3,0.0425531914893617,2
134,51,3,0.0425531914893617,2
134,51,7,0.06382978723404255,3
134,32,4,0.02127659574468085,1
134,48,4,0.06382978723404255,3
134,48,5,0.0425531914893617,2
134,48,6,0.02127659574468085,1
134,268,7,0.0425531914893617,2
134,268,3,0.02127659574468085,1
135,135,10,0.625,5
135,44,5,0.125,1
135,44,4,0.125,1
135,1427,10,0.125,1
136,49,5,0.015873015873015872,2
136,49,4,0.11904761904761904,15
136,49,6,0.047619047619047616,6
136,73,2,0.015873015873015872,2
136,73,10,0.015873015873015872,2
136,73,8,0.007936507936507936,1
136,136,2,0.1746031746031746,22
136,136,8,0.1984126984126984,25
136,136,10,0.1349206349206349,17
136,309,8,0.031746031746031744,4
136,309,2,0.047619047619047616,6
136,309,10,0.015873015873015872,2
136,33,4,0.023809523809523808,3
136,33,6,0.007936507936507936,1
136,33,5,0.015873015873015872,2
136,307,2,0.007936507936507936,1
136,766,10,0.015873015873015872,2
136,766,8,0.007936507936507936,1
136,48,4,0.007936507936507936,1
136,995,2,0.007936507936507936,1
136,150,2,0.007936507936507936,1
136,150,8,0.007936507936507936,1
136,573,8,0.007936507936507936,1
136,1274,2,0.007936507936507936,1
136,1274,8,0.015873015873015872,2
136,308,2,0.007936507936507936,1
136,1468,10,0.007936507936507936,1
136,42,4,0.007936507936507936,1
136,578,8,0.007936507936507936,1
137,137,7,0.2916666666666667,7
137,137,9,0.08333333333333333,2
137,137,3,0.125,3
137,44,4,0.08333333333333333,2
137,44,5,0.041666666666666664,1
137,4,9,0.041666666666666664,1
137,4,7,0.041666666666666664,1
137,528,7,0.041666666666666664,1
137,55,7,0.041666666666666664,1
137,58,3,0.041666666666666664,1
137,59,7,0.041666666666666664,1
137,78,4,0.041666666666666664,1
137,42,4,0.041666666666666664,1
137,94,6,0.041666666666666664,1
138,138,8,0.3157894736842105,30
138,138,10,0.17894736842105263,17
138,138,2,0.11578947368421053,11
138,37,6,0.021052631578947368,2
138,37,5,0.010526315789473684,1
138,37,4,0.07368421052631578,7
138,151,8,0.021052631578947368,2
138,151,2,0.021052631578947368,2
138,273,10,0.021052631578947368,2
138,273,8,0.021052631578947368,2
138,273,2,0.010526315789473684,1
138,306,8,0.010526315789473684,1
138,301,8,0.010526315789473684,1
138,301,2,0.031578947368421054,3
138,301,10,0.010526315789473684,1
138,20,6,0.010526315789473684,1
138,303,8,0.031578947368421054,3
138,303,2,0.010526315789473684,1
138,834,8,0.010526315789473684,1
138,1030,10,0.010526315789473684,1
138,19,4,0.010526315789473684,1
138,219,8,0.010526315789473684,1
138,1221,2,0.010526315789473684,1
138,585,2,0.010526315789473684,1
138,106,2,0.010526315789473684,1
139,16,3,0.1,2
139,16,7,0.05,1
139,139,7,0.15,3
139,139,9,0.1,2
139,139,3,0.2,4
139,711,7,0.05,1
139,711,3,0.05,1
139,711,9,0.1,2
139,708,4,0.05,1
139,18,7,0.05,1
139,19,4,0.05,1
139,36,4,0.05,1
140,140,6,0.6666666666666666,2
140,144,3,0.3333333333333333,1
141,146,1,1.0,2
142,142,3,0.3333333333333333,1
142,141,3,0.3333333333333333,1
142,8,7,0.3333333333333333,1
143,143,3,0.3333333333333333,1
143,143,9,0.3333333333333333,1
143,141,3,0.3333333333333333,1
144,144,9,0.6666666666666666,2
144,142,9,0.3333333333333333,1
145,145,1,0.7,7
145,145,3,0.1,1
145,147,1,0.1,1
145,143,7,0.1,1
146,148,1,0.3333333333333333,1
146,146,1,0.6666666666666666,2
147,145,1,1.0,1
148,148,1,0.6666666666666666,2
148,145,1,0.3333333333333333,1
149,149,6,0.34375,11
149,149,5,0.21875,7
149,149,4,0.0625,2
149,140,6,0.03125,1
149,150,2,0.03125,1
149,427,2,0.09375,3
149,427,10,0.03125,1
149,858,7,0.03125,1
149,858,9,0.03125,1
149,398,6,0.03125,1
149,398,5,0.03125,1
149,514,2,0.03125,1
149,26,6,0.03125,1
150,150,2,0.14285714285714285,15
150,150,8,0.21904761904761905,23
150,150,10,0.26666666666666666,28
150,154,2,0.009523809523809525,1
150,154,8,0.02857142857142857,3
150,154,10,0.009523809523809525,1
150,30,6,0.009523809523809525,1
150,30,4,0.009523809523809525,1
150,151,10,0.009523809523809525,1
150,151,8,0.047619047619047616,5
150,151,2,0.02857142857142857,3
150,31,4,0.009523809523809525,1
150,31,6,0.0380952380952381,4
150,31,5,0.02857142857142857,3
150,273,10,0.01904761904761905,2
150,399,8,0.009523809523809525,1
150,399,2,0.009523809523809525,1
150,460,2,0.02857142857142857,3
150,861,8,0.009523809523809525,1
150,138,8,0.009523809523809525,1
150,138,10,0.009523809523809525,1
150,1247,10,0.009523809523809525,1
150,106,8,0.009523809523809525,1
150,1538,10,0.009523809523809525,1
150,219,10,0.009523809523809525,1
150,53,4,0.009523809523809525,1
151,150,2,0.018867924528301886,5
151,150,10,0.007547169811320755,2
151,150,8,0.0037735849056603774,1
151,151,2,0.27169811320754716,72
151,151,8,0.15471698113207547,41
151,151,10,0.18867924528301888,50
151,106,8,0.045283018867924525,12
151,106,10,0.052830188679245285,14
151,106,2,0.07924528301886792,21
151,53,4,0.045283018867924525,12
151,53,6,0.018867924528301886,5
151,53,5,0.01509433962264151,4
151,277,8,0.0037735849056603774,1
151,37,4,0.0037735849056603774,1
151,138,2,0.01509433962264151,4
151,138,10,0.0037735849056603774,1
151,399,8,0.0037735849056603774,1
151,918,8,0.0037735849056603774,1
151,303,2,0.0037735849056603774,1
151,273,2,0.0037735849056603774,1
151,843,2,0.0037735849056603774,1
151,27,6,0.0037735849056603774,1
151,270,8,0.0037735849056603774,1
151,301,2,0.0037735849056603774,1
151,301,10,0.007547169811320755,2
151,963,2,0.0037735849056603774,1
151,19,5,0.007547169811320755,2
151,19,4,0.0037735849056603774,1
151,292,8,0.0037735849056603774,1
151,154,2,0.0037735849056603774,1
151,754,6,0.0037735849056603774,1
151,7,7,0.0037735849056603774,1
151,30,4,0.0037735849056603774,1
152,58,9,0.05263157894736842,1
152,165,3,0.05263157894736842,1
152,53,4,0.05263157894736842,1
152,528,7,0.05263157894736842,1
152,590,7,0.05263157894736842,1
152,520,7,0.21052631578947367,4
152,1683,3,0.05263157894736842,1
152,152,7,0.21052631578947367,4
152,152,3,0.10526315789473684,2
152,625,7,0.05263157894736842,1
152,625,3,0.05263157894736842,1
152,1721,7,0.05263157894736842,1
153,153,4,0.13333333333333333,4
153,153,6,0.2,6
153,153,5,0.16666666666666666,5
153,19,5,0.06666666666666667,2
153,19,6,0.03333333333333333,1
153,19,4,0.06666666666666667,2
153,674,5,0.03333333333333333,1
153,5,4,0.03333333333333333,1
153,967,5,0.03333333333333333,1
153,1337,5,0.03333333333333333,1
153,231,9,0.03333333333333333,1
153,1594,6,0.03333333333333333,1
153,846,5,0.03333333333333333,1
153,30,4,0.03333333333333333,1
153,1237,9,0.03333333333333333,1
153,670,2,0.03333333333333333,1
154,19,5,0.017241379310344827,2
154,19,6,0.008620689655172414,1
154,30,4,0.11206896551724138,13
154,30,6,0.06896551724137931,8
154,30,5,0.017241379310344827,2
154,154,8,0.21551724137931033,25
154,154,2,0.27586206896551724,32
154,154,10,0.12931034482758622,15
154,26,4,0.008620689655172414,1
154,291,8,0.017241379310344827,2
154,106,2,0.02586206896551724,3
154,106,8,0.02586206896551724,3
154,592,10,0.034482758620689655,4
154,592,2,0.02586206896551724,3
154,1270,8,0.008620689655172414,1
154,292,8,0.008620689655172414,1
155,166,7,0.5,1
155,299,5,0.5,1
156,161,6,0.10344827586206896,3
156,161,5,0.034482758620689655,1
156,156,6,0.10344827586206896,3
156,156,5,0.41379310344827586,12
156,156,4,0.10344827586206896,3
156,627,6,0.034482758620689655,1
156,627,5,0.034482758620689655,1
156,297,6,0.034482758620689655,1
156,913,10,0.034482758620689655,1
156,1191,6,0.034482758620689655,1
156,1671,5,0.034482758620689655,1
156,1767,5,0.034482758620689655,1
157,155,4,0.03333333333333333,1
157,189,6,0.06666666666666667,2
157,189,4,0.03333333333333333,1
157,157,10,0.06666666666666667,2
157,157,8,0.26666666666666666,8
157,157,2,0.13333333333333333,4
157,160,2,0.03333333333333333,1
157,160,8,0.06666666666666667,2
157,219,8,0.03333333333333333,1
157,219,2,0.06666666666666667,2
157,1019,8,0.03333333333333333,1
157,119,4,0.03333333333333333,1
157,119,6,0.03333333333333333,1
157,1680,1,0.03333333333333333,1
157,151,2,0.03333333333333333,1
157,151,8,0.03333333333333333,1
158,169,5,1.0,1
159,159,10,0.11627906976744186,15
159,159,8,0.17829457364341086,23
159,159,2,0.2558139534883721,33
159,171,2,0.007751937984496124,1
159,171,8,0.015503875968992248,2
159,160,2,0.007751937984496124,1
159,160,10,0.007751937984496124,1
159,136,2,0.10077519379844961,13
159,136,8,0.06976744186046512,9
159,136,10,0.031007751937984496,4
159,70,8,0.007751937984496124,1
159,70,10,0.007751937984496124,1
159,576,8,0.007751937984496124,1
159,472,2,0.007751937984496124,1
159,982,8,0.007751937984496124,1
159,309,2,0.015503875968992248,2
159,309,8,0.007751937984496124,1
159,1192,8,0.015503875968992248,2
159,1192,10,0.007751937984496124,1
159,541,4,0.007751937984496124,1
159,78,6,0.023255813953488372,3
159,78,4,0.023255813953488372,3
159,73,8,0.007751937984496124,1
159,73,2,0.007751937984496124,1
159,49,4,0.007751937984496124,1
159,49,6,0.007751937984496124,1
159,49,5,0.007751937984496124,1
159,189,6,0.007751937984496124,1
159,76,6,0.007751937984496124,1
159,76,5,0.007751937984496124,1
159,573,8,0.007751937984496124,1
160,162,2,0.02857142857142857,1
160,159,8,0.08571428571428572,3
160,159,2,0.05714285714285714,2
160,726,2,0.02857142857142857,1
160,160,2,0.11428571428571428,4
160,160,8,0.2,7
160,160,10,0.08571428571428572,3
160,922,8,0.02857142857142857,1
160,921,2,0.02857142857142857,1
160,70,2,0.02857142857142857,1
160,1274,8,0.14285714285714285,5
160,1274,10,0.02857142857142857,1
160,78,4,0.02857142857142857,1
160,731,8,0.02857142857142857,1
160,157,8,0.02857142857142857,1
160,136,8,0.02857142857142857,1
160,189,4,0.02857142857142857,1
161,151,2,0.045454545454545456,1
161,161,5,0.3181818181818182,7
161,161,6,0.09090909090909091,2
161,161,4,0.13636363636363635,3
161,305,5,0.045454545454545456,1
161,747,6,0.045454545454545456,1
161,31,4,0.045454545454545456,1
161,913,10,0.045454545454545456,1
161,627,6,0.045454545454545456,1
161,1415,6,0.045454545454545456,1
161,1510,9,0.045454545454545456,1
161,170,10,0.045454545454545456,1
161,1354,2,0.045454545454545456,1
162,157,8,0.14285714285714285,1
162,157,2,0.2857142857142857,2
162,609,4,0.2857142857142857,2
162,42,4,0.14285714285714285,1
162,1160,4,0.14285714285714285,1
163,170,10,0.15384615384615385,2
163,163,10,0.07692307692307693,1
163,163,8,0.23076923076923078,3
163,1073,2,0.07692307692307693,1
163,1074,2,0.07692307692307693,1
163,1074,10,0.07692307692307693,1
163,1074,8,0.07692307692307693,1
163,299,4,0.15384615384615385,2
163,1378,8,0.07692307692307693,1
164,164,6,0.3783783783783784,14
164,164,4,0.05405405405405406,2
164,164,5,0.1891891891891892,7
164,168,2,0.08108108108108109,3
164,168,10,0.02702702702702703,1
164,299,6,0.13513513513513514,5
164,299,5,0.02702702702702703,1
